#Produced by 14WS/CXOT 
#UNCLASSIFIED 
#For Planning Purposes Only 
#SAR:  12847 
#Station:  KLSF 
#Data Sources:  Surface Observation Database 
#POR:  20120101-20220930 
 
Year,Month,Day,Hour (UTC),Temperature (F),Dewpoint Temperature (F),RH (%),Heat Index (F),Derived Wet Bulb Globe Temperature (F) 
2013,2,25,13,48.2,48.2,100.0,48.2,48.9
2013,2,25,14,50.0,50.0,100.0,50.0,52.0
2013,2,25,15,50.0,50.0,100.0,50.0,53.2
2013,2,25,16,50.0,50.0,100.0,50.0,53.6
2013,2,25,17,51.8,51.8,100.0,51.8,55.0
2013,2,25,18,53.6,53.6,100.0,53.6,57.0
2013,2,25,19,57.2,53.6,93.6,57.2,59.7
2013,2,25,20,57.2,53.6,87.6,57.2,58.8
2013,2,25,21,57.2,53.6,87.6,57.2,58.4
2013,2,25,22,57.2,53.6,87.6,57.2,57.1
2013,2,25,23,55.4,53.6,100.0,55.4,55.0
2013,2,26,0,51.8,50.0,100.0,51.8,51.3
2013,2,26,1,50.0,50.0,100.0,50.0,50.2
2013,2,26,2,50.0,50.0,100.0,50.0,50.2
2013,2,26,3,50.0,50.0,100.0,50.0,50.2
2013,2,26,4,50.0,48.2,93.4,50.0,49.5
2013,2,26,5,50.0,48.2,100.0,50.0,49.5
2013,2,26,6,50.0,48.2,93.4,50.0,49.5
2013,2,26,7,50.0,48.2,100.0,50.0,49.5
2013,2,26,8,50.0,48.2,100.0,50.0,49.5
2013,2,26,9,50.0,48.2,93.4,50.0,49.5
2013,2,26,10,50.0,48.2,100.0,50.0,49.5
2013,2,26,11,48.2,48.2,100.0,48.2,48.4
2013,2,26,12,50.0,48.2,93.4,50.0,49.5
2013,2,26,13,51.8,50.0,100.0,51.8,52.0
2013,2,26,14,50.0,50.0,100.0,50.0,52.5
2013,2,26,15,57.2,55.4,100.0,57.2,60.2
2013,2,26,16,62.6,57.2,87.7,62.6,64.0
2013,2,26,17,64.4,51.8,63.1,64.4,63.7
2013,2,26,18,64.4,46.4,51.4,64.4,61.8
2013,2,26,19,66.2,46.4,48.3,66.2,63.2
2013,2,26,20,66.2,46.4,48.3,66.2,62.5
2013,2,26,21,66.2,42.8,42.0,66.2,60.5
2013,2,26,22,64.4,42.8,47.8,64.4,58.2
2013,2,26,23,60.8,42.8,51.0,60.8,55.0
2013,2,27,0,53.6,41.0,61.9,53.6,49.3
2013,2,27,1,50.0,39.2,66.0,50.0,46.5
2013,2,27,2,44.6,37.4,75.5,44.6,42.4
2013,2,27,3,42.8,37.4,80.9,42.8,41.2
2013,2,27,4,42.8,37.4,80.9,42.8,41.2
2013,2,27,5,46.4,37.4,70.4,46.4,43.6
2013,2,27,6,44.6,35.6,70.2,44.6,41.9
2013,2,27,7,44.6,35.6,70.2,44.6,41.9
2013,2,27,8,44.6,33.8,65.3,44.6,41.4
2013,2,27,9,42.8,33.8,70.1,42.8,40.2
2013,2,27,10,42.8,33.8,70.1,42.8,40.2
2013,2,27,11,37.4,35.6,93.1,37.4,37.0
2013,2,27,12,37.4,33.8,86.6,37.4,36.5
2013,2,27,13,41.0,35.6,80.8,41.0,41.8
2013,2,27,14,44.6,35.6,70.2,44.6,46.2
2013,2,27,15,46.4,35.6,65.6,46.4,49.8
2013,2,27,16,51.8,37.4,57.4,51.8,52.3
2013,2,27,17,55.4,37.4,50.2,55.4,55.0
2013,2,27,18,59.0,37.4,44.0,59.0,58.1
2013,2,27,19,62.6,39.2,41.5,62.6,60.8
2013,2,27,20,62.6,37.4,38.6,62.6,60.2
2013,2,27,21,62.6,37.4,38.6,62.6,58.0
2013,2,27,22,62.6,35.6,36.0,62.6,56.3
2013,2,27,23,60.8,35.6,38.4,60.8,53.2
2013,2,28,0,57.2,35.6,43.8,57.2,50.1
2013,2,28,1,51.8,37.4,57.4,51.8,47.1
2013,2,28,12,35.6,32.0,86.5,35.6,34.8
2013,2,28,13,35.6,32.0,86.5,35.6,37.3
2013,2,28,14,44.6,35.6,70.2,44.6,45.0
2013,2,28,15,50.0,32.0,52.9,50.0,49.0
2013,2,28,16,51.8,32.0,46.2,51.8,50.6
2013,2,28,17,53.6,32.0,43.2,53.6,53.7
2013,2,28,18,55.4,32.0,40.4,55.4,53.8
2013,2,28,19,57.2,32.0,37.8,57.2,54.9
2013,2,28,20,55.4,32.0,40.4,55.4,53.4
2013,2,28,21,53.6,32.0,43.2,53.6,50.8
2013,2,28,22,53.6,32.0,43.2,53.6,49.2
2013,2,28,23,51.8,32.0,46.2,51.8,46.4
2013,3,1,0,48.2,32.0,52.9,48.2,43.3
2013,3,1,1,41.0,32.0,69.9,41.0,38.5
2013,3,1,2,44.6,30.2,56.5,44.6,40.4
2013,3,1,3,42.8,28.4,56.2,42.8,38.7
2013,3,1,4,41.0,28.4,60.3,41.0,37.5
2013,3,1,5,39.2,28.4,64.7,39.2,36.2
2013,3,1,6,39.2,28.4,64.7,39.2,36.2
2013,3,1,7,37.4,28.4,69.5,37.4,35.0
2013,3,1,8,37.4,28.4,69.5,37.4,35.0
2013,3,1,9,37.4,28.4,69.5,37.4,35.0
2013,3,1,10,35.6,28.4,74.6,35.6,33.7
2013,3,1,11,33.8,28.4,80.2,33.8,32.4
2013,3,1,12,33.8,28.4,80.2,33.8,32.4
2013,3,1,13,37.4,30.2,74.8,37.4,36.2
2013,3,1,14,39.2,30.2,69.7,39.2,38.5
2013,3,1,15,41.0,28.4,60.3,41.0,39.8
2013,3,1,16,42.8,28.4,56.2,42.8,44.3
2013,3,1,17,50.0,28.4,48.9,50.0,50.7
2013,3,1,18,51.8,28.4,42.7,51.8,51.0
2013,3,1,19,53.6,28.4,37.3,53.6,51.2
2013,3,1,20,51.8,26.6,37.0,51.8,48.9
2013,3,1,21,53.6,28.4,37.3,53.6,49.1
2013,3,1,22,50.0,28.4,42.7,50.0,46.1
2013,3,1,23,48.2,26.6,42.4,48.2,42.7
2013,3,2,0,44.6,26.6,48.7,44.6,39.5
2013,3,2,1,42.8,28.4,56.2,42.8,38.7
2013,3,2,2,39.2,26.6,60.1,39.2,35.8
2013,3,2,3,39.2,26.6,69.3,39.2,35.8
2013,3,2,4,41.0,26.6,64.5,41.0,37.0
2013,3,2,5,37.4,26.6,64.5,37.4,34.5
2013,3,2,6,33.8,26.6,74.5,33.8,31.9
2013,3,2,7,35.6,26.6,69.3,35.6,33.2
2013,3,2,8,32.0,26.6,77.8,32.0,30.7
2013,3,2,9,32.0,28.4,84.6,32.0,31.2
2013,3,2,10,32.0,26.6,77.8,32.0,30.7
2013,3,2,12,32.0,28.4,84.6,32.0,31.2
2013,3,2,13,32.0,28.4,84.6,32.0,32.1
2013,3,2,16,39.2,28.4,64.7,39.2,39.7
2013,3,2,17,39.2,30.2,69.7,39.2,40.0
2013,3,2,18,41.0,28.4,60.3,41.0,41.2
2013,3,2,19,41.0,28.4,60.3,41.0,41.4
2013,3,2,20,41.0,28.4,60.3,41.0,40.5
2013,3,2,21,42.8,28.4,56.2,42.8,40.5
2013,3,2,22,41.0,28.4,60.3,41.0,38.9
2013,3,2,23,41.0,28.4,60.3,41.0,37.8
2013,3,3,0,39.2,28.4,64.7,39.2,36.2
2013,3,3,2,39.2,28.4,64.7,39.2,36.2
2013,3,3,3,39.2,28.4,69.5,39.2,36.2
2013,3,3,4,37.4,26.6,64.5,37.4,34.5
2013,3,3,5,37.4,26.6,64.5,37.4,34.5
2013,3,3,6,37.4,26.6,64.5,37.4,34.5
2013,3,3,7,37.4,28.4,69.5,37.4,35.0
2013,3,3,8,37.4,28.4,69.5,37.4,35.0
2013,3,3,9,35.6,26.6,69.3,35.6,33.2
2013,3,3,10,35.6,26.6,69.3,35.6,33.2
2013,3,3,11,35.6,26.6,69.3,35.6,33.2
2013,3,3,12,33.8,24.8,69.1,33.8,31.5
2013,3,3,13,35.6,23.0,59.6,35.6,32.9
2013,3,3,14,35.6,24.8,64.3,35.6,34.4
2013,3,3,15,35.6,21.2,55.2,35.6,34.3
2013,3,3,16,37.4,19.4,47.6,37.4,36.2
2013,3,3,17,41.0,19.4,44.3,41.0,40.9
2013,3,3,18,42.8,19.4,41.3,42.8,42.7
2013,3,3,19,42.8,19.4,38.5,42.8,43.1
2013,3,3,20,46.4,19.4,33.5,46.4,45.0
2013,3,3,21,48.2,19.4,31.3,48.2,44.6
2013,3,3,22,48.2,17.6,28.9,48.2,42.8
2013,3,3,23,46.4,17.6,31.0,46.4,40.1
2013,3,4,0,41.0,21.2,51.4,41.0,35.5
2013,3,4,1,35.6,23.0,65.6,35.6,32.0
2013,3,4,2,32.0,23.0,65.6,32.0,29.8
2013,3,4,3,32.0,23.0,65.6,32.0,29.8
2013,3,4,4,28.4,23.0,77.5,28.4,27.2
2013,3,4,5,26.6,21.2,77.4,26.6,25.5
2013,3,4,6,26.6,23.0,84.3,26.6,25.9
2013,3,4,7,24.8,23.0,91.8,24.8,24.5
2013,3,4,8,26.6,23.0,84.3,26.6,25.9
2013,3,4,9,26.6,23.0,84.3,26.6,25.9
2013,3,4,10,24.8,23.0,91.8,24.8,24.5
2013,3,4,11,24.8,23.0,100.0,24.8,24.5
2013,3,4,12,24.8,23.0,91.8,24.8,24.5
2013,3,4,13,28.4,26.6,91.9,28.4,31.0
2013,3,4,14,35.6,28.4,74.6,35.6,39.7
2013,3,4,15,42.8,28.4,56.2,42.8,46.3
2013,3,4,16,50.0,21.2,31.6,50.0,48.0
2013,3,4,17,53.6,21.2,27.6,53.6,51.7
2013,3,4,18,57.2,23.0,26.1,57.2,56.8
2013,3,4,19,60.8,26.6,26.6,60.8,58.5
2013,3,4,20,62.6,28.4,26.9,62.6,58.0
2013,3,4,21,62.6,28.4,26.9,62.6,58.6
2013,3,4,22,60.8,30.2,30.9,60.8,53.7
2013,3,4,23,59.0,32.0,35.4,59.0,51.6
2013,3,5,0,55.4,32.0,40.4,55.4,48.0
2013,3,5,1,51.8,35.6,53.4,51.8,46.6
2013,3,5,2,51.8,33.8,49.7,51.8,46.2
2013,3,5,3,51.8,32.0,46.2,51.8,45.7
2013,3,5,4,53.6,33.8,46.5,53.6,47.3
2013,3,5,5,50.0,37.4,61.4,50.0,46.0
2013,3,5,6,50.0,39.2,66.0,50.0,46.5
2013,3,5,7,50.0,42.8,75.9,50.0,47.6
2013,3,5,8,50.0,44.6,81.4,50.0,48.2
2013,3,5,9,50.0,44.6,81.4,50.0,48.2
2013,3,5,10,50.0,44.6,81.4,50.0,48.2
2013,3,5,11,51.8,42.8,71.0,51.8,48.7
2013,3,5,12,51.8,44.6,76.1,51.8,49.3
2013,3,5,13,53.6,46.4,76.2,53.6,52.3
2013,3,5,14,57.2,48.2,76.4,57.2,55.1
2013,3,5,15,59.0,51.8,76.7,59.0,58.6
2013,3,5,16,59.0,51.8,76.7,59.0,59.3
2013,3,5,17,66.2,55.4,72.0,66.2,64.8
2013,3,5,18,71.6,57.2,63.7,76.2,69.4
2013,3,5,19,73.4,55.4,56.0,76.5,68.9
2013,3,5,20,73.4,53.6,49.2,76.5,67.2
2013,3,5,21,73.4,53.6,49.2,76.5,68.0
2013,3,5,22,73.4,59.0,93.6,76.5,65.8
2013,3,5,23,57.2,53.6,87.6,57.2,56.2
2013,3,6,0,57.2,53.6,87.6,57.2,55.9
2013,3,6,1,53.6,44.6,71.1,53.6,50.4
2013,3,6,2,50.0,39.2,70.6,50.0,46.5
2013,3,6,3,44.6,37.4,75.5,44.6,42.4
2013,3,6,4,42.8,32.0,65.1,42.8,39.7
2013,3,6,5,39.2,32.0,75.0,39.2,37.3
2013,3,6,6,39.2,32.0,75.0,39.2,37.3
2013,3,6,7,37.4,32.0,80.5,37.4,36.0
2013,3,6,8,39.2,32.0,75.0,39.2,37.3
2013,3,6,9,39.2,28.4,64.7,39.2,36.2
2013,3,6,10,37.4,28.4,69.5,37.4,35.0
2013,3,6,11,37.4,23.0,55.5,37.4,33.6
2013,3,6,12,35.6,21.2,55.2,35.6,32.0
2013,3,6,13,35.6,23.0,59.6,35.6,34.0
2013,3,6,14,39.2,24.8,55.7,39.2,38.2
2013,3,6,15,42.8,24.8,51.9,42.8,41.5
2013,3,6,16,44.6,24.8,45.1,44.6,43.1
2013,3,6,17,48.2,26.6,42.4,48.2,47.0
2013,3,6,18,48.2,26.6,42.4,48.2,46.9
2013,3,6,19,50.0,26.6,39.6,50.0,48.1
2013,3,6,20,51.8,26.6,39.6,51.8,49.1
2013,3,6,21,51.8,28.4,39.9,51.8,47.9
2013,3,6,22,50.0,28.4,42.7,50.0,46.3
2013,3,6,23,48.2,28.4,45.7,48.2,43.3
2013,3,7,0,42.8,28.4,56.2,42.8,38.7
2013,3,7,1,41.0,28.4,60.3,41.0,37.5
2013,3,7,2,39.2,28.4,64.7,39.2,36.2
2013,3,7,3,33.8,26.6,74.5,33.8,31.9
2013,3,7,4,32.0,26.6,77.8,32.0,30.7
2013,3,7,5,35.6,28.4,74.6,35.6,33.7
2013,3,7,6,32.0,26.6,77.8,32.0,30.7
2013,3,7,7,32.0,26.6,77.8,32.0,30.7
2013,3,7,8,32.0,26.6,77.8,32.0,30.7
2013,3,7,9,28.4,24.8,84.4,28.4,27.6
2013,3,7,10,26.6,24.8,91.9,26.6,26.3
2013,3,7,11,26.6,24.8,91.9,26.6,26.3
2013,3,7,12,28.4,24.8,84.4,28.4,27.6
2013,3,7,13,30.2,28.4,92.0,30.2,33.0
2013,3,7,14,37.4,28.4,69.5,37.4,39.3
2013,3,7,15,41.0,28.4,60.3,41.0,45.3
2013,3,7,16,44.6,28.4,52.4,44.6,48.3
2013,3,7,17,48.2,28.4,45.7,48.2,52.5
2013,3,7,18,53.6,30.2,40.2,53.6,56.5
2013,3,7,19,59.0,30.2,32.9,59.0,58.4
2013,3,7,20,60.8,30.2,30.9,60.8,56.6
2013,3,7,21,64.4,32.0,29.2,64.4,59.3
2013,3,7,22,62.6,30.2,28.9,62.6,55.4
2013,3,7,23,62.6,32.0,31.1,62.6,54.1
2013,3,8,0,55.4,32.0,40.4,55.4,48.1
2013,3,8,1,46.4,33.8,61.0,46.4,42.7
2013,3,8,2,42.8,33.8,70.1,42.8,40.2
2013,3,8,3,41.0,32.0,69.9,41.0,38.5
2013,3,8,4,41.0,32.0,69.9,41.0,38.5
2013,3,8,5,37.4,32.0,80.5,37.4,36.0
2013,3,8,6,35.6,32.0,86.5,35.6,34.8
2013,3,8,7,32.0,32.0,100.0,32.0,32.2
2013,3,8,8,32.0,32.0,100.0,32.0,32.2
2013,3,8,9,32.0,30.2,92.0,32.0,31.6
2013,3,8,10,32.0,30.2,92.0,32.0,31.6
2013,3,8,11,30.2,30.2,100.0,30.2,30.4
2013,3,8,12,32.0,30.2,100.0,32.0,31.6
2013,3,8,13,33.8,32.0,93.0,33.8,36.2
2013,3,8,14,42.8,32.0,65.1,42.8,44.6
2013,3,8,15,46.4,32.0,56.7,46.4,49.2
2013,3,8,16,51.8,32.0,46.2,51.8,53.9
2013,3,8,17,55.4,33.8,43.5,55.4,55.9
2013,3,8,18,60.8,32.0,33.2,60.8,61.4
2013,3,8,19,64.4,32.0,29.2,64.4,63.1
2013,3,8,20,66.2,32.0,27.4,66.2,62.4
2013,3,8,21,68.0,32.0,25.7,68.0,62.0
2013,3,8,22,68.0,32.0,25.7,68.0,59.9
2013,3,8,23,68.0,32.0,25.7,68.0,57.5
2013,3,9,0,55.4,35.6,46.8,55.4,49.0
2013,3,9,1,50.0,35.6,57.2,50.0,45.5
2013,3,9,2,46.4,35.6,65.6,46.4,43.1
2013,3,9,3,44.6,35.6,70.2,44.6,41.9
2013,3,9,4,42.8,35.6,75.3,42.8,40.7
2013,3,9,5,42.8,35.6,75.3,42.8,40.7
2013,3,9,6,41.0,37.4,86.8,41.0,40.0
2013,3,9,7,37.4,33.8,86.6,37.4,36.5
2013,3,9,8,37.4,35.6,93.1,37.4,37.0
2013,3,9,9,37.4,35.6,93.1,37.4,37.0
2013,3,9,10,35.6,33.8,93.0,35.6,35.2
2013,3,9,11,35.6,35.6,100.0,35.6,35.8
2013,3,9,12,33.8,32.0,100.0,33.8,33.5
2013,3,9,13,37.4,37.4,100.0,37.4,40.6
2013,3,9,14,48.2,37.4,65.8,48.2,50.8
2013,3,9,15,57.2,32.0,37.9,57.2,55.0
2013,3,9,16,60.8,28.4,28.7,60.8,55.7
2013,3,9,17,62.6,30.2,28.9,62.6,54.5
2013,3,9,18,66.2,32.0,27.4,66.2,61.4
2013,3,9,19,68.0,32.0,25.7,68.0,62.0
2013,3,9,20,69.8,32.0,24.1,69.8,63.8
2013,3,9,21,71.6,32.0,22.6,72.4,63.0
2013,3,9,22,71.6,32.0,22.6,72.4,61.6
2013,3,9,23,66.2,32.0,27.4,66.2,55.7
2013,3,10,0,57.2,35.6,43.8,57.2,50.1
2013,3,10,1,53.6,39.2,57.7,53.6,48.8
2013,3,10,2,51.8,37.4,57.4,51.8,47.1
2013,3,10,3,48.2,39.2,70.6,48.2,45.3
2013,3,10,4,48.2,39.2,70.6,48.2,45.3
2013,3,10,5,48.2,41.0,75.8,48.2,45.9
2013,3,10,6,57.2,33.8,40.7,57.2,49.6
2013,3,10,7,55.4,33.8,43.5,55.4,48.5
2013,3,10,8,55.4,37.4,50.2,55.4,49.4
2013,3,10,9,53.6,39.2,57.7,53.6,48.8
2013,3,10,10,53.6,35.6,50.0,53.6,47.8
2013,3,10,11,53.6,32.0,43.2,53.6,46.9
2013,3,10,12,53.6,32.0,43.2,53.6,46.9
2013,3,10,13,55.4,35.6,46.8,55.4,51.1
2013,3,10,14,57.2,37.4,47.0,57.2,54.7
2013,3,10,15,62.6,44.6,51.2,62.6,61.3
2013,3,10,16,66.2,48.2,51.7,66.2,65.1
2013,3,10,17,69.8,48.2,45.5,69.8,66.8
2013,3,10,18,73.4,50.0,43.0,76.1,70.5
2013,3,10,19,75.2,48.2,37.8,76.4,69.7
2013,3,10,20,75.2,48.2,37.8,76.4,68.1
2013,3,10,21,77.0,48.2,35.5,77.2,68.9
2013,3,10,22,75.2,48.2,37.8,76.4,66.6
2013,3,10,23,73.4,46.4,37.5,75.6,63.8
2013,3,11,0,66.2,46.4,48.3,66.2,58.6
2013,3,11,1,60.8,46.4,58.6,60.8,55.4
2013,3,11,2,55.4,48.2,76.4,55.4,52.8
2013,3,11,3,51.8,46.4,81.5,51.8,50.0
2013,3,11,4,50.0,46.4,93.4,50.0,48.8
2013,3,11,5,48.2,46.4,93.4,48.2,47.7
2013,3,11,6,46.4,44.6,93.3,46.4,46.0
2013,3,11,7,42.8,42.8,100.0,42.8,43.0
2013,3,11,8,48.2,46.4,93.4,48.2,47.7
2013,3,11,9,53.6,50.0,87.4,53.6,52.4
2013,3,11,10,51.8,50.0,93.5,51.8,51.3
2013,3,11,11,51.8,50.0,93.5,51.8,51.3
2013,3,11,12,53.6,50.0,87.4,53.6,52.4
2013,3,11,13,57.2,53.6,87.6,57.2,57.3
2013,3,11,14,62.6,53.6,72.0,62.6,61.6
2013,3,11,15,64.4,53.6,67.5,64.4,63.5
2013,3,11,16,68.0,55.4,63.5,68.0,66.7
2013,3,11,17,68.0,55.4,63.5,68.0,66.9
2013,3,11,18,71.6,55.4,59.6,76.2,68.0
2013,3,11,19,71.6,55.4,59.6,76.2,68.6
2013,3,11,20,71.6,59.0,77.2,76.2,67.1
2013,3,11,21,62.6,60.8,100.0,62.6,64.5
2013,3,11,22,60.8,60.8,100.0,60.8,62.6
2013,3,11,23,60.8,59.0,93.7,60.8,60.7
2013,3,12,0,59.0,59.0,100.0,59.0,59.2
2013,3,12,1,59.0,59.0,100.0,59.0,59.2
2013,3,12,2,57.2,55.4,100.0,57.2,56.6
2013,3,12,3,55.4,53.6,93.6,55.4,54.8
2013,3,12,4,51.8,51.8,100.0,51.8,52.0
2013,3,12,5,50.0,50.0,100.0,50.0,50.2
2013,3,12,6,50.0,48.2,93.4,50.0,49.5
2013,3,12,7,48.2,46.4,93.4,48.2,47.7
2013,3,12,8,44.6,39.2,81.0,44.6,42.9
2013,3,12,9,41.0,37.4,86.8,41.0,40.0
2013,3,12,10,41.0,37.4,86.8,41.0,40.0
2013,3,12,11,39.2,37.4,93.1,39.2,38.8
2013,3,12,12,37.4,35.6,93.1,37.4,37.0
2013,3,12,13,41.0,35.6,80.8,41.0,41.8
2013,3,12,14,42.8,35.6,75.3,42.8,44.7
2013,3,12,15,46.4,37.4,70.4,46.4,48.7
2013,3,12,16,50.0,37.4,61.4,50.0,51.7
2013,3,12,17,55.4,37.4,50.2,55.4,56.0
2013,3,12,18,59.0,35.6,41.0,59.0,56.4
2013,3,12,19,64.4,33.8,33.5,64.4,59.1
2013,3,12,20,64.4,32.0,29.2,64.4,58.5
2013,3,12,21,66.2,32.0,27.4,66.2,58.9
2013,3,12,22,64.4,33.8,31.4,64.4,57.0
2013,3,12,23,62.6,32.0,31.1,62.6,53.7
2013,3,13,0,50.0,33.8,53.2,50.0,45.0
2013,3,13,1,46.4,33.8,61.0,46.4,42.6
2013,3,13,2,44.6,33.8,65.3,44.6,41.4
2013,3,13,3,42.8,32.0,65.1,42.8,39.7
2013,3,13,4,46.4,32.0,56.7,46.4,42.2
2013,3,13,5,42.8,32.0,65.1,42.8,39.7
2013,3,13,6,39.2,32.0,75.0,39.2,37.3
2013,3,13,7,39.2,32.0,75.0,39.2,37.3
2013,3,13,8,37.4,33.8,86.6,37.4,36.5
2013,3,13,9,35.6,32.0,86.5,35.6,34.8
2013,3,13,10,32.0,32.0,100.0,32.0,32.2
2013,3,13,11,32.0,32.0,100.0,32.0,32.2
2013,3,13,12,32.0,32.0,100.0,32.0,32.2
2013,3,13,13,35.6,33.8,93.0,35.6,38.6
2013,3,13,14,44.6,35.6,70.2,44.6,48.2
2013,3,13,15,53.6,32.0,43.2,53.6,52.7
2013,3,13,16,57.2,32.0,37.9,57.2,55.2
2013,3,13,17,60.8,32.0,33.2,60.8,56.7
2013,3,13,18,62.6,28.4,28.7,62.6,57.5
2013,3,13,19,64.4,24.8,23.1,64.4,57.8
2013,3,13,20,62.6,23.0,21.4,62.6,55.4
2013,3,13,21,62.6,19.4,18.4,62.6,54.3
2013,3,13,22,60.8,21.2,21.2,60.8,51.8
2013,3,13,23,59.0,21.2,22.6,59.0,49.0
2013,3,14,0,51.8,23.0,31.8,51.8,43.6
2013,3,14,1,48.2,23.0,36.5,48.2,41.2
2013,3,14,2,46.4,23.0,39.1,46.4,40.0
2013,3,14,3,48.2,23.0,36.5,48.2,41.2
2013,3,14,4,44.6,23.0,41.8,44.6,38.8
2013,3,14,5,39.2,23.0,51.6,39.2,35.0
2013,3,14,6,42.8,23.0,44.9,42.8,37.5
2013,3,14,7,39.2,23.0,51.6,39.2,35.0
2013,3,14,8,35.6,23.0,59.6,35.6,32.4
2013,3,14,9,39.2,21.2,47.8,39.2,34.6
2013,3,14,10,37.4,21.2,51.4,37.4,33.3
2013,3,14,11,35.6,21.2,55.2,35.6,32.1
2013,3,14,12,30.2,21.2,65.4,30.2,28.3
2013,3,14,13,35.6,21.2,55.2,35.6,34.4
2013,3,14,14,39.2,21.2,47.8,39.2,38.4
2013,3,14,15,42.8,19.4,38.5,42.8,42.8
2013,3,14,16,46.4,19.4,33.5,46.4,47.3
2013,3,14,17,50.0,19.4,29.2,50.0,50.8
2013,3,14,18,53.6,17.6,23.6,53.6,52.2
2013,3,14,19,57.2,19.4,22.4,57.2,53.3
2013,3,14,20,59.0,17.6,19.4,59.0,56.3
2013,3,14,21,60.8,17.6,18.2,60.8,53.4
2013,3,14,22,60.8,15.8,16.8,60.8,53.5
2013,3,14,23,59.0,17.6,19.4,59.0,49.0
2013,3,15,0,50.0,23.0,34.1,50.0,42.4
2013,3,15,1,46.4,30.2,52.7,46.4,41.7
2013,3,15,2,42.8,28.4,56.2,42.8,38.7
2013,3,15,3,41.0,28.4,60.3,41.0,37.5
2013,3,15,4,37.4,30.2,74.8,37.4,35.5
2013,3,15,5,37.4,28.4,69.5,37.4,35.0
2013,3,15,6,35.6,30.2,80.4,35.6,34.2
2013,3,15,7,35.6,32.0,86.5,35.6,34.8
2013,3,15,8,35.6,32.0,86.5,35.6,34.8
2013,3,15,9,32.0,30.2,92.0,32.0,31.6
2013,3,15,10,32.0,28.4,84.6,32.0,31.2
2013,3,15,11,32.0,30.2,92.0,32.0,31.6
2013,3,15,12,32.0,32.0,100.0,32.0,32.4
2013,3,15,13,35.6,32.0,86.5,35.6,38.4
2013,3,15,14,44.6,35.6,70.2,44.6,48.2
2013,3,15,15,57.2,32.0,37.9,57.2,57.3
2013,3,15,16,64.4,32.0,29.2,64.4,61.8
2013,3,15,17,68.0,35.6,29.7,68.0,64.7
2013,3,15,18,71.6,37.4,28.1,73.5,67.8
2013,3,15,19,73.4,39.2,28.4,74.3,66.2
2013,3,15,20,75.2,39.2,26.7,74.9,67.8
2013,3,15,21,75.2,39.2,26.7,74.9,66.7
2013,3,15,22,75.2,39.2,26.7,74.9,65.6
2013,3,15,23,73.4,41.0,30.4,74.6,62.7
2013,3,16,0,69.8,41.0,41.8,69.8,59.1
2013,3,16,1,57.2,42.8,58.1,57.2,52.1
2013,3,16,2,62.6,41.0,44.5,62.6,54.9
2013,3,16,3,62.6,42.8,47.8,62.6,55.4
2013,3,16,4,60.8,42.8,51.0,60.8,54.3
2013,3,16,5,59.0,42.8,54.4,59.0,53.2
2013,3,16,6,57.2,42.8,58.1,57.2,52.1
2013,3,16,7,55.4,42.8,62.1,55.4,51.0
2013,3,16,8,53.6,41.0,61.9,53.6,49.3
2013,3,16,9,50.0,41.0,70.8,50.0,47.0
2013,3,16,10,44.6,39.2,81.0,44.6,43.0
2013,3,16,11,42.8,39.2,86.9,42.8,41.8
2013,3,16,12,41.0,39.2,93.2,41.0,40.8
2013,3,16,13,48.2,46.4,93.4,48.2,51.1
2013,3,16,14,57.2,46.4,66.8,57.2,58.1
2013,3,16,15,62.6,46.4,54.9,62.6,63.5
2013,3,16,16,69.8,41.0,34.5,69.8,64.3
2013,3,16,17,71.6,42.8,34.8,74.6,67.5
2013,3,16,18,73.4,41.0,30.4,74.6,68.1
2013,3,16,19,77.0,41.0,26.9,76.0,70.3
2013,3,16,20,77.0,41.0,26.9,76.0,69.2
2013,3,16,21,78.8,41.0,25.3,77.0,68.3
2013,3,16,22,77.0,42.8,28.8,76.3,67.4
2013,3,16,23,75.2,42.8,30.7,75.6,64.2
2013,3,17,0,71.6,44.6,37.3,74.9,61.1
2013,3,17,1,62.6,44.6,51.2,62.6,55.9
2013,3,17,2,68.0,48.2,48.5,68.0,60.2
2013,3,17,3,66.2,48.2,55.1,66.2,59.2
2013,3,17,4,64.4,48.2,55.1,64.4,58.1
2013,3,17,5,62.6,50.0,62.9,62.6,57.7
2013,3,17,6,60.8,50.0,67.1,60.8,56.7
2013,3,17,7,59.0,51.8,76.7,59.0,56.3
2013,3,17,8,51.8,50.0,93.5,51.8,51.3
2013,3,17,9,48.2,48.2,100.0,48.2,48.4
2013,3,17,10,48.2,48.2,100.0,48.2,48.4
2013,3,17,11,55.4,55.4,100.0,55.4,55.6
2013,3,17,12,57.2,57.2,100.0,57.2,57.4
2013,3,17,13,59.0,57.2,100.0,59.0,59.7
2013,3,17,14,64.4,57.2,93.6,64.4,65.2
2013,3,17,15,64.4,57.2,77.1,64.4,66.7
2013,3,17,16,66.2,57.2,72.3,66.2,70.2
2013,3,17,17,68.0,57.2,67.8,68.0,72.3
2013,3,17,18,69.8,55.4,59.6,69.8,72.0
2013,3,17,19,69.8,55.4,59.6,69.8,71.1
2013,3,17,20,69.8,57.2,63.7,69.8,70.4
2013,3,17,21,69.8,57.2,63.7,69.8,68.6
2013,3,17,22,69.8,57.2,63.7,69.8,67.5
